ringnr;recapture;capture_method;Sex;Age;age_nestling;day;month;year;time_hour;time_min;time_ringing;location;broodID;xCoord;yCoord;Wing;method_wing;P1;P8;Tarsus;tail;weight;Fat;Muscle;Bill_length;Bill_width;Bill_height;ringer;ring_owner;owner;salivary_swap;sex_genetics
N   630804;recapture;white mistnet;0;4;NA;1;4;2022;10;50;;Tiefenbach;;678407;160655;120.5;;NA;94.5;22.5;NA;37.5;2;2;10.7;7.5;8;SD;SD;SOI;yes;M
N   630805;first capture;white mistnet;0;4;NA;10;1;2022;10;50;;Tiefenbach;;678424;160710;119;;NA;93.5;23.2;NA;46.5;5;2;11.6;5.9;7.4;DV;FK;SOI;yes;M
N   630805;first capture;white mistnet;0;4;NA;10;1;2022;10;50;;Tiefenbach;;678424;160710;119;;NA;93.5;23.2;NA;46.5;5;2;11.6;5.9;7.4;DV;FK;SOI;yes;M
N   630805;first capture;white mistnet;0;4;NA;10;1;2022;10;50;;Tiefenbach;;678424;160710;119;;NA;93.5;23.2;NA;46.5;5;2;11.6;5.9;7.4;DV;FK;SOI;yes;M
N   630805;double measur;;0;4;NA;2;2;2022;12;30;;Tiefenbach;;678424;160710;121;;NA;93.5;22.3;NA;NA;NA;NA;11.3;7.2;7.7;FK;FK;SOI;;M
N   630805;double measur;;0;4;NA;2;2;2022;12;30;;Tiefenbach;;678424;160710;121;;NA;93.5;22.3;NA;NA;NA;NA;11.3;7.2;7.7;FK;FK;SOI;;M
N   630805;double measur;;0;4;NA;2;2;2022;12;30;;Tiefenbach;;678424;160710;121;;NA;93.5;22.3;NA;NA;NA;NA;11.3;7.2;7.7;FK;FK;SOI;;M
N   630805;recapture;white mistnet;0;4;NA;20;1;2022;12;59;;Distelboden;;664263;180273;120;;NA;94.5;22.6;NA;46;5;2;10.8;7.8;7.3;JLB;SD;SOI;yes;M
N   630805;recapture;white mistnet;0;4;NA;20;1;2022;12;59;;Distelboden;;664263;180273;120;;NA;94.5;22.6;NA;46;5;2;10.8;7.8;7.3;JLB;SD;SOI;yes;M
N   630805;recapture;white mistnet;0;4;NA;20;1;2022;12;59;;Distelboden;;664263;180273;120;;NA;94.5;22.6;NA;46;5;2;10.8;7.8;7.3;JLB;SD;SOI;yes;M
N   630805;recapture;whoosh net;0;4;NA;2;2;2022;12;30;;Tiefenbach;;678424;160710;120;;NA;94.5;22.4;NA;49;6;2;11.3;7.5;8.2;Charel;FK;SOI;yes;M
N   630805;recapture;whoosh net;0;4;NA;2;2;2022;12;30;;Tiefenbach;;678424;160710;120;;NA;94.5;22.4;NA;49;6;2;11.3;7.5;8.2;Charel;FK;SOI;yes;M
N   630805;recapture;whoosh net;0;4;NA;2;2;2022;12;30;;Tiefenbach;;678424;160710;120;;NA;94.5;22.4;NA;49;6;2;11.3;7.5;8.2;Charel;FK;SOI;yes;M
N   630806;recapture;white mistnet;0;4;NA;1;2;2022;14;47;;Tiefenbach;;678426;160716;NA;;NA;NA;NA;NA;45;NA;NA;NA;NA;NA;SD;FK;SOI;no;NA
N   630806;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;123;;NA;95.5;23.3;NA;47;4;1;11;7.6;8.2;FK;FK;SOI;yes;NA
N   630807;first capture;white mistnet;2;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;120;;NA;93;23.5;NA;48;5;2;10.7;7.3;8;FK;FK;SOI;yes;F
N   630808;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;123;;NA;93;23.1;NA;47;5;1;11.4;6.5;7.8;Charel;FK;SOI;yes;M
N   630809;recapture;white mistnet;0;4;NA;1;4;2022;13;20;;Tiefenbach;;678407;160655;125;;NA;97;23.2;NA;40;2;2;11.1;7.7;7.7;SD;SD;SOI;yes;M
N   630809;recapture;white mistnet;0;4;NA;1;4;2022;13;20;;Tiefenbach;;678407;160655;125;;NA;97;23.2;NA;40;2;2;11.1;7.7;7.7;SD;SD;SOI;yes;M
N   630809;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;122;;NA;99;24.1;NA;48;5;2;11.1;6.8;7.9;Sabine Hille;FK;SOI;yes;M
N   630809;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;122;;NA;99;24.1;NA;48;5;2;11.1;6.8;7.9;Sabine Hille;FK;SOI;yes;M
N   630810;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;125;;NA;98;24;NA;46;5;2;11.1;7.6;7.9;Charel;FK;SOI;yes;M
N   630811;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;123.5;;NA;96;21.9;NA;44.5;4;1;11.6;6.6;8.8;Sabine Hille;FK;SOI;yes;M
N   630812;first capture;white mistnet;0;4;NA;1;2;2022;9;30;;Tiefenbach;;678424;160710;119;;NA;90;23.1;NA;43.5;4;2;11;6.6;7.6;FK;FK;SOI;yes;F
N   630813;first capture;white mistnet;0;4;NA;1;2;2022;11;3;;Tiefenbach;;678424;160710;121.5;;NA;95.5;22.7;NA;47;5;2;10.9;7.2;8.2;SD;FK;SOI;no;M
N   630814;first capture;white mistnet;0;4;NA;1;2;2022;11;3;;Tiefenbach;;678424;160710;120;;NA;95.5;23;NA;46.5;5;2;11;8;7.8;SD;FK;SOI;no;M
N   630815;first capture;whoosh net;0;4;NA;2;2;2022;11;10;;Tiefenbach;;678424;160710;128;;NA;101.5;21.6;NA;51;5;2;11.2;7.2;8.2;Charel;FK;SOI;yes;M
N   630816;first capture;whoosh net;0;4;NA;2;2;2022;11;10;;Tiefenbach;;678424;160710;124.5;;NA;96.5;22.4;NA;46.5;5;1;11.2;7.6;8.1;Charel;FK;SOI;yes;M
N   630817;double measur;;0;4;NA;2;2;2022;11;10;;Tiefenbach;;678424;160710;NA;;NA;NA;22.5;NA;NA;NA;NA;11.7;7.3;8.3;Sabine Hille;;;;M
N   630817;first capture;whoosh net;0;4;NA;2;2;2022;11;10;;Tiefenbach;;678424;160710;127;;NA;100;22.3;NA;44;4;1;11.5;7.5;8.1;Charel;FK;SOI;yes;M
N   630901;first capture;white mistnet;;4;NA;15;3;2021;13;5;;Arosa;;769184;182582;120;;NA;93;22.8;NA;38.5;3;2;11.4;NA;NA;CN;SD;SOI;yes;F
N   630902;first capture;white mistnet;2;4;NA;15;3;2021;13;20;;Arosa;;769184;182582;121;;NA;94;22.3;NA;38.5;4;2;11.2;NA;NA;CN;SD;SOI;yes;F
N   630903;first capture;white mistnet;1;4;NA;15;3;2021;13;38;;Arosa;;769184;182582;128;;NA;99;23.4;NA;38;2;2;11.4;NA;NA;CN;SD;SOI;yes;M
N   630904;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;38;3;2;NA;NA;NA;SD;SD;SOI;yes;F
N   630905;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;35;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630906;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;37;1;2;NA;NA;NA;SD;SD;SOI;yes;F
N   630907;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;40;2;2;NA;NA;NA;SD;SD;SOI;yes;NA
N   630908;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;34;2;2;NA;NA;NA;SD;SD;SOI;yes;F
N   630910;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;34.5;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630911;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;38;2;2;NA;NA;NA;SD;SD;SOI;yes;F
N   630912;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;35;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630913;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;39;2;2;NA;NA;NA;SD;SD;SOI;yes;F
N   630914;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;35;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630915;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;37.5;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630916;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;36;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630917;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;124.5;;NA;99;23.4;NA;35;1;2;11.7;7.7;7.5;SD;SD;SOI;yes;M
N   630918;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;116;;NA;92.5;22.3;NA;35;2;2;11;6.8;8.1;SD;SD;SOI;yes;F
N   630919;first capture;whoosh net;;4;NA;25;3;2021;9;15;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;38;2;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630920;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;37;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630921;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;36;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630922;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;37;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630923;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;35;1;2;NA;NA;NA;SD;SD;SOI;yes;M
N   630924;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;125;;NA;95.5;23;NA;35;1;2;11.9;7.6;7.6;SD;SD;SOI;yes;M
N   630925;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;123;;NA;95;23.3;NA;35.5;1;2;11.5;6.6;7.6;SD;SD;SOI;yes;M
N   630926;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;118;;NA;90;23;NA;35;1;2;11.5;7.5;7.6;SD;SD;SOI;yes;F
N   630927;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;127.5;;NA;101;23.2;NA;35.5;1;2;11.2;7.4;7.9;SD;SD;SOI;yes;M
N   630928;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;128;;NA;99;22.9;NA;37.5;1;2;11.9;7.9;7.9;CN;SD;SOI;yes;F
N   630929;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;120;;NA;93.5;23.2;NA;38;1;2;11.3;6.8;8.2;SD;SD;SOI;yes;M
N   630930;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;NA;;NA;NA;NA;NA;41;NA;NA;NA;NA;NA;CN;SD;SOI;no;NA
N   630931;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;122;;NA;93.5;22;NA;43;3;2;11.2;7.4;7.8;SD;SD;SOI;yes;M
N   630932;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;120;;NA;92;23;NA;38;1;2;11.4;6.8;7.8;CN;SD;SOI;yes;F
N   630933;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;128.5;;NA;98;23.8;NA;36;2;2;11;6.9;7.7;SD;SD;SOI;yes;M
N   630934;first capture;whoosh net;;4;NA;25;3;2021;10;40;;Corviglia;;782760;153473;122;;NA;94;22.4;NA;36;1;2;11.8;7.2;7.7;CN;SD;SOI;yes;M
N   630935;first capture;white mistnet;;4;NA;6;4;2021;9;1;;Distelboden;;664264;180276;123.5;;NA;97.5;23.7;NA;39;1;2;11.4;7.7;8;SD;SD;SOI;yes;M
N   630936;first capture;white mistnet;;4;NA;6;4;2021;9;20;;Distelboden;;664264;180276;124;;NA;96.5;22.9;NA;37.5;1;2;10.7;7;8;SD;SD;SOI;yes;M
N   630937;first capture;white mistnet;;4;NA;6;4;2021;9;20;;Distelboden;;664264;180276;126;;NA;97.5;22.7;NA;37;1;2;11.4;8;7.7;SD;SD;SOI;yes;M
N   630938;first capture;white mistnet;;4;NA;6;4;2021;9;20;;Distelboden;;664264;180276;115;;NA;91;22.3;NA;37;1;2;11.6;7.3;7.7;CN;SD;SOI;yes;M
N   630939;first capture;white mistnet;1;4;NA;6;4;2021;9;44;;Distelboden;;664264;180276;127;;NA;99;23.5;NA;37;2;2;11.4;7.8;7.5;CN;SD;SOI;no;NA
N   630940;recapture;white mistnet;0;4;NA;20;1;2022;11;53;;Distelboden;;664263;180273;124;;NA;99.5;22.3;NA;41.5;3;1;11.2;7.3;7.8;JLB;SD;SOI;yes;M
N   630940;recapture;white mistnet;0;4;NA;20;1;2022;11;53;;Distelboden;;664263;180273;124;;NA;99.5;22.3;NA;41.5;3;1;11.2;7.3;7.8;JLB;SD;SOI;yes;M
N   630940;first capture;white mistnet;1;4;NA;6;4;2021;9;52;;Distelboden;;664264;180276;126;;NA;97;22.5;NA;38;1;2;11;7.6;7.8;CN;SD;SOI;yes;M
N   630940;first capture;white mistnet;1;4;NA;6;4;2021;9;52;;Distelboden;;664264;180276;126;;NA;97;22.5;NA;38;1;2;11;7.6;7.8;CN;SD;SOI;yes;M
N   630941;first capture;white mistnet;;4;NA;6;4;2021;10;14;;Distelboden;;664264;180276;115;;NA;96;22.2;NA;36;1;2;11.1;7.2;7.5;CN;SD;SOI;yes;M
N   630942;first capture;white mistnet;;4;NA;6;4;2021;11;50;;Distelboden;;664264;180276;116;;NA;90;23.2;NA;34;1;2;10.4;6.9;7.1;CN;SD;SOI;yes;F
N   630943;first capture;white mistnet;;4;NA;6;4;2021;12;36;;Distelboden;;664264;180276;118;;NA;91.5;22.6;NA;38;1;2;11.1;7.7;7.7;CN;SD;SOI;yes;F
N   630944;first capture;white mistnet;;4;NA;6;4;2021;12;54;;Distelboden;;664264;180276;122.5;;NA;96;23.5;NA;39.5;1;2;11.6;7;7.9;CN;SD;SOI;yes;M
N   630945;first capture;white mistnet;;4;NA;6;4;2021;13;4;;Distelboden;;664264;180276;115;;NA;90.5;21.9;NA;35.5;1;2;11.8;7.7;7.5;CN;SD;SOI;yes;F
N   630946;first capture;white mistnet;;4;NA;6;4;2021;13;7;;Distelboden;;664264;180276;115;;NA;92;21.2;NA;41;1;2;11;7.8;7.4;CN;SD;SOI;yes;F
N   630947;first capture;white mistnet;;4;NA;6;4;2021;13;48;;Distelboden;;664264;180276;119.5;;NA;92.5;21.7;NA;35.5;1;2;10.5;7.5;7.5;SD;SD;SOI;yes;M
N   630948;first capture;white mistnet;1;4;NA;6;4;2021;13;53;;Distelboden;;664264;180276;124;;NA;95.5;23.8;NA;40.5;1;2;11.2;7.8;8.2;SD;SD;SOI;yes;M
N   630949;first capture;whoosh net;1;4;NA;7;4;2021;14;50;;Tiefenbach;;678403;160664;122;;NA;96;22.3;NA;36;1;2;11;7;7.2;SD;SD;SOI;yes;M
N   630950;first capture;whoosh net;;4;NA;7;4;2021;14;50;;Tiefenbach;;678403;160664;116;;NA;90;22.5;NA;40;1;2;11.3;8;8;CN;SD;SOI;yes;F
N   630951;recapture;captured with net at the nestbox entrance;1;4;NA;14;6;2022;14;9;;Furkapass;Furka34_22a;675293;158837;119;;NA;NA;NA;NA;NA;1;2;NA;NA;NA;SD;SD;SOI;no;M
N   630951;first capture;whoosh net;;4;NA;7;4;2021;16;40;;Tiefenbach;;678403;160664;117;;NA;92.5;21.4;NA;31;1;2;11.4;6.8;7.5;CN;SD;SOI;yes;M
N   630952;first capture;whoosh net;;4;NA;7;4;2021;16;40;;Tiefenbach;;678403;160664;114;;NA;89;23;NA;36;2;2;11.3;7;7.4;SD;SD;SOI;yes;F
N   630953;first capture;whoosh net;;4;NA;7;4;2021;16;40;;Tiefenbach;;678403;160664;121;;NA;96;22.5;NA;38.5;1;2;11;7.9;7.2;CN;SD;SOI;yes;F
N   630954;first capture;whoosh net;;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;119;;NA;93.5;23.1;NA;38.5;2;2;11.7;7.5;8.1;SD;SD;SOI;yes;M
N   630955;first capture;whoosh net;1;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;123.5;;NA;98;22.4;NA;34;1;2;11.3;7.3;7.2;CN;SD;SOI;yes;M
N   630956;first capture;whoosh net;;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;124;;NA;94.5;23.4;NA;40;2;2;11.6;8.2;8.2;SD;SD;SOI;yes;M
N   630957;recapture;captured with net at the nestbox entrance;2;4;NA;29;6;2021;8;41;;Furkapass;Furka15_21a;675290;158830;NA;;NA;NA;NA;NA;36.5;1;2;NA;NA;NA;SD;SD;SOI;no;F
N   630957;first capture;whoosh net;;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;117;;NA;91.5;21.6;NA;32.5;1;2;10.6;7.6;7.3;CN;SD;SOI;yes;F
N   630958;first capture;whoosh net;;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;119.5;;NA;91.5;22.8;NA;46;2;2;11.5;7;8.1;SD;SD;SOI;no;NA
N   630959;recapture;white mistnet;1;4;NA;1;2;2022;9;30;;Tiefenbach;;678408;160662;NA;;NA;NA;NA;NA;43.5;4;2;NA;NA;NA;CS;SD;SOI;no;F
N   630959;recapture;white mistnet;1;4;NA;1;2;2022;9;30;;Tiefenbach;;678408;160662;NA;;NA;NA;NA;NA;43.5;4;2;NA;NA;NA;CS;SD;SOI;no;F
N   630959;recapture;white mistnet;0;4;NA;1;4;2022;11;12;;Tiefenbach;;678407;160655;114.5;;NA;89;22;NA;38;2;2;11.5;7.4;7.5;SD;SD;SOI;yes;F
N   630959;recapture;white mistnet;0;4;NA;1;4;2022;11;12;;Tiefenbach;;678407;160655;114.5;;NA;89;22;NA;38;2;2;11.5;7.4;7.5;SD;SD;SOI;yes;F
N   630959;first capture;whoosh net;;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;114;;NA;88;21.9;NA;33.5;1;2;11.2;7.4;7.1;CN;SD;SOI;yes;F
N   630959;first capture;whoosh net;;4;NA;8;4;2021;8;45;;Tiefenbach;;678403;160664;114;;NA;88;21.9;NA;33.5;1;2;11.2;7.4;7.1;CN;SD;SOI;yes;F
N   630960;recapture;whoosh net;1;4;NA;2;5;2021;9;35;;Tiefenbach;;678403;160664;123;;NA;99.5;23;NA;34.5;1;2;11;7.3;7.2;SD;SD;SOI;no;M
N   630960;first capture;whoosh net;1;4;NA;8;4;2021;9;50;;Tiefenbach;;678403;160664;125;;NA;97.5;22.5;NA;35.5;1;2;11.6;7.3;7.1;CN;SD;SOI;yes;M
N   630961;first capture;whoosh net;;4;NA;2;5;2021;11;20;;Tiefenbach;;678403;160664;122;;NA;94;22;NA;NA;1;2;10.5;7;7.7;SD;SD;SOI;yes;M
N   630962;first capture;whoosh net;;4;NA;2;5;2021;11;20;;Tiefenbach;;678403;160664;120;;NA;94;22.4;NA;36.5;1;2;11.2;7.2;8;CN;SD;SOI;yes;M
N   630963;first capture;whoosh net;1;4;NA;2;5;2021;11;20;;Tiefenbach;;678403;160664;125;;NA;97;23;NA;36.5;2;2;10.7;7.2;7.2;SD;SD;SOI;yes;M
N   630964;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;116;;NA;89;22.7;NA;34.5;1;2;11;6.9;7.5;CN;SD;SOI;yes;F
N   630965;recapture;white mistnet;0;4;NA;1;4;2022;13;35;;Tiefenbach;;678407;160655;124;;NA;94;22.7;NA;39;2;2;12.2;7.7;8.1;CN;SD;SOI;yes;F
N   630965;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;121.5;;NA;94;22.6;NA;38;2;2;11.6;7.8;7.1;CN;SD;SOI;yes;F
N   630966;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;124;;NA;95;22.5;NA;35;1;2;11.2;7.3;7.5;SD;SD;SOI;yes;M
N   630967;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;121;;NA;93;22.5;NA;32;2;2;11.6;7.1;7.6;SD;SD;SOI;yes;F
N   630968;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;120;;NA;91;22.7;NA;35.5;2;2;11.4;7.4;7.4;CN;SD;SOI;yes;F
N   630969;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;120;;NA;93;22.4;NA;37;2;2;11.1;7.5;8;SD;SD;SOI;yes;M
N   630970;first capture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;120.5;;NA;92.5;22.1;NA;36.5;2;2;11.5;6.9;7.2;CN;SD;SOI;yes;M
N   630971;first capture;whoosh net;1;4;NA;8;4;2021;9;50;;Tiefenbach;;678403;160664;126;;NA;91;23.2;NA;38;1;2;11;7.4;7.3;SD;SD;SOI;yes;M
N   630974;recapture;white mistnet;0;4;NA;1;4;2022;14;50;;Tiefenbach;;678407;160655;120.5;;NA;92;23.4;NA;40.5;3;2;11.9;7.6;8;SD;SD;SOI;yes;F
N   630974;recapture;white mistnet;0;4;NA;1;4;2022;14;50;;Tiefenbach;;678407;160655;120.5;;NA;92;23.4;NA;40.5;3;2;11.9;7.6;8;SD;SD;SOI;yes;F
